"","score","text"
"1103",0,"RT @saputrasurya922: #AniesTakutDebat nih skrg ngeles tak tau spanduk Jakarta Bersyariah. Biarkn GAmbar Bicara @lagaligoBone @GunRomli @Her…"
"1104",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1105",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1106",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1107",0,"#Sanana #Sula #Maluku #ContohSoalUjianNasional
#ARMYSelcaDay
#CAHAYACINTASEASON2
#HappyEunhyukDay
Jakarta Bersyariah https://t.co/3ngTlQfYNi"
"1108",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1109",0,"Iwan bopeng Lagi nyebarin spanduk jakarta bersyariah https://t.co/yV4iN6dsb3"
"1110",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1111",-1,"@alayyubichoir @NovNuraidah @JktMajuBersama Ini nih yg dijalanan, baca aja buat pembanding biar kita jgn saling mer… https://t.co/Y39AmcUiuz"
"1112",-3,"RT @Alitingting2: Si cagub mengklarifikasi bhw dia tidak pasang spanduk, tp sama sekali tidak menyinggung soal isi spanduk, soal Jakarta Be…"
"1113",-1,"Ngeles... Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah @politik_twit https://t.co/AoXa71CONp"
"1114",-2,"RT @GunRomli: Lagi ribut Jakarta Bersyariah, ini program Gatot alias Al-Khaththath dari FUI dan Rizieq FPI yang dukung Anies Sandi NKRI Ber…"
"1115",0,"jakarta bersyariah https://t.co/b1D1geu4Uo"
"1116",0,"RT @GunRomli: FUI: NKRI Bersyariah Harga Mati, ini Sekjennya Al-Khaththath alias Gatot Pendukung Anies, mulai dr Jakarta Bersyariah https:/…"
"1117",2,"RT @GunRomli: Jadi Anies gak usa bersandiwara soal spanduk2 Jakarta Bersyariah, tanya dulu pendukungnya, sbgmana spanduk2 SARA oleh penduku…"
"1118",-1,"RT @GunRomli: Jelas2 sekali Al-Khaththath alias Gatot ini brsama FPI yg dukung Anies ingin tegakkan NKRI Bersyariah, ya mulai dr Jakarta Be…"
"1119",0,"RT @LinaPradana: @na_dirs @bongkar @aniesbaswedan @pandji @EepSFatah @digembok @jokowi @kurawa Soal spanduk Jakarta Bersyariah, ada knfirma…"
"1120",-3,"RT @ulinyusron: Mainan kok Jakarta bersyariah. Anies Sandi masih main ayat, mayat, jinayat, kualat, sekarat, lama-lama kiamat. Program nyon…"
"1121",-1,"Heboh Spanduk “Jakarta Bersyariah”, Sandiaga Minta Turunkan Sandiaga Uno meminta spanduk provokatif diturunkan men…… https://t.co/0Ld4uFLn6H"
"1122",1,"RT @Digebuk: Al-Khaththath Alias Gatot, Pendukung Anies, NKRI Bersyariah Mulai dari Jakarta Bersyariah https://t.co/gNFao6ijan https://t.co…"
"1123",0,"Jakarta beragam bukan bersyariah! Sono kek suriah tegakan syariah! Jgn di indonesia yg Jelas bkn negara satu agama!… https://t.co/J68jTM0dMw"
"1124",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1125",0,"@na_dirs @bongkar @aniesbaswedan @pandji @EepSFatah @digembok @jokowi @kurawa Soal spanduk Jakarta Bersyariah, ada… https://t.co/jcMaCJ0ASj"
"1126",1,"RT @GunRomli: Sepak Terjang Al-Khaththath Alias Gatot Saptono https://t.co/IkACewCL7q jejak NKRI Bersyariah &amp; Jakarta Bersyariah pendukung…"
"1127",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1128",1,"RT @Jimmy_motz: @SuaraAnies Berani ga keluarin statement ""Jangan pilih sy kalau mau Jakarta bersyariah?"" secara terang terangan?"
"1129",3,"RT @GunRomli: Anies tak perlu bersandiwara dgn bilang tdk tahu soal spanduk2 Jakarta Bersyariah, sebaiknya tanya dulu ke pendukungnya https…"
"1130",-1,"Yang sabar @aniesbaswedan sekarang lagi bulan April mope banyak berita hoaxnya ""Jakarta Bersyariah"""
"1131",1,"RT @GunRomli: Sepak Terjang Al-Khaththath Alias Gatot Saptono https://t.co/IkACewCL7q jejak NKRI Bersyariah &amp; Jakarta Bersyariah pendukung…"
"1132",-1,"RT @GunRomli: Jelas2 sekali Al-Khaththath alias Gatot ini brsama FPI yg dukung Anies ingin tegakkan NKRI Bersyariah, ya mulai dr Jakarta Be…"
"1133",-1,"RT @GunRomli: Spanduk Jakarta Bersyariah unt mengalihkan isu Al-Khaththath alias Gatot sbg pendukung Anies-Sandi yg ditangkap polisi"
"1134",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1135",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1136",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1137",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1138",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1139",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1140",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1141",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1142",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1143",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1144",0,"RT @jundiwarrior: Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Ja…"
"1145",0,"RT @BambuRuncing212: WASPADA Spanduk Fitnah...!!!
Jakarta Bersyariah tidak ada dalam program kerja Anies-Sandi https://t.co/VAK4yaLQd5"
"1146",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1147",0,"Kalo Ahok
BAIK dan HEBAT pasti dia udah jadi Gubernur Bangka Belitung daerah asalnya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Skrng Malah #PanikBikinFitnah 
Jakarta Bersyariah <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"1148",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1149",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1150",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1151",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1152",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1153",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1154",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1155",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1156",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1157",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1158",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1159",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1160",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1161",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1162",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1163",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1164",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1165",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1166",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1167",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1168",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1169",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1170",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1171",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1172",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1173",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1174",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1175",1,"@SuaraAnies Berani ga keluarin statement ""Jangan pilih sy kalau mau Jakarta bersyariah?"" secara terang terangan?"
"1176",-2,"RT @JokoHQ: Apa pernah Anies terang2an membantah spanduk Jakarta Bersyariah? Nggaklah. Dia pengen jg dpt secuil suara dr pendukung Jakarta…"
"1177",0,"Agent Bola MINIMAL DEPO Hanya 20rb
Daftar Gratis&gt;&gt;https://t.co/Vja5Wica37
BBM: 2C09385E (Online)
Jakarta Bersyariah… https://t.co/GzDYT3U0dH"
"1178",-3,"@SuaraAnies Jakarta Bersyariah itu adalah HARAPAN orang orang itu pada Anies. Jadi kalau dibilang fitnah ya tolak suara mereka dengan tegas."
"1179",0,"RT @saputrasurya922: #AniesTakutDebat nih skrg ngeles tak tau spanduk Jakarta Bersyariah. Biarkn GAmbar Bicara @lagaligoBone @GunRomli @Her…"
"1180",1,"RT @putra1_berty: #AniesTakutDebat 
Ketahuan Aktor Utama Spanduk Jakarta Bersyariah
Makin Rame Bohongnya, tanya Om Pinokio Dah ckckck  @hil…"
"1181",2,"RT @riantyyzz_88: Besok2 kalau bikin spanduk yg ""pinter"" contoh Apapun Seragammu kamu Tetap Indonesia,jgn spanduk jenazah,Jakarta Bersyariah"
"1182",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1183",-2,"RT @cagubnyinyir: Maling Tidak Ngaku ! Spanduk ""Jakarta Bersyariah"", Anies Sebut itu  Fitnah Sistematis https://t.co/O0UGiFB139 https://t.c…"
"1184",0,"Ha.. Ha @aniesbaswedan , cuma bisa ngakak saya commnet nya <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
""Jakarta Bersyariah"" https://t.co/Tus3tQ2vOb"
"1185",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1186",-2,"RT @PaulaAndriani: Hello @aniesbaswedan @sandiuno di Jakarta tuh, bukan hanya muslim loh.. banyak agama di Jkt, qt gak mau Jakarta bersyari…"
"1187",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1188",0,"RT @BambuRuncing212: WASPADA Spanduk Fitnah...!!!
Jakarta Bersyariah tidak ada dalam program kerja Anies-Sandi https://t.co/VAK4yaLQd5"
"1189",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1190",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1191",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1192",-3,"RT @ulinyusron: Mainan kok Jakarta bersyariah. Anies Sandi masih main ayat, mayat, jinayat, kualat, sekarat, lama-lama kiamat. Program nyon…"
"1193",-1,"Jakarta Bersyariah atau tdk, EGP. Urusan pilkada cuma 5 thn sekali. Urusan agama sampai mati. Gw gak mau ingkar perintah Allah SWT."
"1194",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1195",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1196",-3,"RT @Alitingting2: Si cagub mengklarifikasi bhw dia tidak pasang spanduk, tp sama sekali tidak menyinggung soal isi spanduk, soal Jakarta Be…"
"1197",0,"RT @saputrasurya922: #AniesTakutDebat nih skrg ngeles tak tau spanduk Jakarta Bersyariah. Biarkn GAmbar Bicara @lagaligoBone @GunRomli @Her…"
"1198",0,"Jakarta Bersyariah Far too many people are signing up to become slaves to their credit card companies.|Celso Cuki #NOMOR1.com #ayahhaf106"
"1199",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1200",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1201",0,"RT @kompascom: Soal Spanduk ""Jakarta Bersyariah"", Anies Sebut Fitnahnya Sistematis. https://t.co/VDEychrIae"
"1202",-2,"RT @habibthink: Jadi PKS ga sepakat dengan ide Jakarta Bersyariah?"
"1203",1,"RT @gerilyapolitik: Al-Khaththath Alias Gatot, Pendukung Anies, NKRI Bersyariah Mulai dari Jakarta Bersyariah https://t.co/Jhgy3WLdgv https…"
"1204",1,"RT @triwul82: Al-Khaththath Alias Gatot, Pendukung Anies, NKRI Bersyariah Mulai dari Jakarta Bersyariah https://t.co/jLRxIczDqA lewat @geri…"
"1205",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1206",-1,"Bila jakarta bersyariah, sumpah pemuda akan ganti jadi sumpah pocong sepertinya.."
"1207",-2,"RT @JokoHQ: Apa pernah Anies terang2an membantah spanduk Jakarta Bersyariah? Nggaklah. Dia pengen jg dpt secuil suara dr pendukung Jakarta…"
"1208",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1209",2,"RT @GunRomli: Jadi Anies gak usa bersandiwara soal spanduk2 Jakarta Bersyariah, tanya dulu pendukungnya, sbgmana spanduk2 SARA oleh penduku…"
"1210",-3,"RT @Herrreza: Oh bantahan yg bukan substansial. Harusnya bantah ""Saya tidak ada dan tidak akan pernah ada program Jakarta bersyariah"". Tega…"
"1211",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1212",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1213",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1214",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1215",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1216",0,"Anies: Spanduk Jakarta Bersyariah Kurang Keren https://t.co/OqiWdUQ5Mx #netralnews https://t.co/Fke4mQNlBc"
"1217",0,"Anies Bantah Sebarkan Spanduk ‘Jakarta Bersyariah‘ https://t.co/wPQ2OmBDrk #netralnews https://t.co/fFcb35ZkP1"
"1218",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1219",1,"RT @GunRomli: Sepak Terjang Al-Khaththath Alias Gatot Saptono https://t.co/IkACewCL7q jejak NKRI Bersyariah &amp; Jakarta Bersyariah pendukung…"
"1220",-3,"RT @Alitingting2: Si cagub mengklarifikasi bhw dia tidak pasang spanduk, tp sama sekali tidak menyinggung soal isi spanduk, soal Jakarta Be…"
"1221",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1222",-1,"RT @Alitingting2: Maka dari itu, pantas diduga bhw spanduk JAKARTA BERSYARIAH ini memang mereka yg pasang. Karena ide syariah memang mereka…"
"1223",-1,"RT @Alitingting2: Maka dari itu, pantas diduga bhw spanduk JAKARTA BERSYARIAH ini memang mereka yg pasang. Karena ide syariah memang mereka…"
"1224",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"1225",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1226",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1227",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1228",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1229",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1230",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1231",0,"cc @GunRomli  jakarta bersyariah https://t.co/MW5l8avPO9"
"1232",-1,"RT @vinarestiani1: @JokoHQ jangan suka fitnah ah mas Joko. 
https://t.co/tafzi75BpH"
"1233",0,"RT @GunRomli: FUI: NKRI Bersyariah Harga Mati, ini Sekjennya Al-Khaththath alias Gatot Pendukung Anies, mulai dr Jakarta Bersyariah https:/…"
"1234",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1235",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1236",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1237",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1238",-1,"RT @DeadlockHeaven: Die malah ribut sendiri. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Jakarta Bersyariah https://t.co/TodytYfxdy"
"1239",-2,"Spanduk Jakarta Bersyariah ditujukan untuk pemilih2 muslim radikal"
"1240",0,"RT @SuaraAnies: Gak malu hari gini masih nyebar hoax SARA Jakarta Bersyariah? @gunromli @ulinyusron @datuakrajoangek @habibthink https://t.…"
"1241",0,"Heboh Spanduk “Jakarta Bersyariah”, Sandiaga Minta Turunkan https://t.co/fAAa4mUOxS"
"1242",2,"biarkan foto yng berbicara.. jng lempar batu sembunyi tangan kau... jakarta bersyariah https://t.co/3hNge11Bur"
"1243",-1,"RT @SuaraAnies: Anies-Sandi Pastikan Kontrak Jakarta Bersyariah adalah Fitnah https://t.co/ZRHFHQ8BR8"
"1244",0,"RT @SuaraAnies: Kontrak Politik Jakarta Bersyariah yang Beredar adalah Hoax https://t.co/OdUWgjH0sx"
"1245",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1246",-1,"RT @DeadlockHeaven: Die malah ribut sendiri. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Jakarta Bersyariah https://t.co/TodytYfxdy"
"1247",-1,"RT @SuaraAnies: Surat Kontrak Menjadikan Jakarta Bersyariah Islam: Bukan Anies yang Tandatangan https://t.co/z5z7YrHjf5"
"1248",-2,"RT @kata_sandiuno: Jakarta Bersyariah ? mngkn msh ada yg keliru. Baca dulu artikel ini ya. Justru Anies-Sandi ingin Jakarta bersatu.
https:…"
"1249",0,"Yg masang simpatisan sendiri, jangan ribut dizolimi ah... <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/v1Iqu6TLVh."
